"RECID","TIMESTMP","CON_ID","DET_ID","TAG_ID","ERRORCODE","ERRORMSG","LATENESS","SYSID","VEH_NUM","EVFLAG"
"82056","2017-11-28 03:19:00","307","718","5614","68111","ISSUED: Start prty(EV# 7).","0","2","E-998","0"
"82057","2017-11-28 03:19:11","0","717","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"82058","2017-11-28 03:19:11","307","717","5614","68112","ISSUED: Cancel prty(EV# 7).","0","2","E-998","0"
"82059","2017-11-28 03:19:17","0","716","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"82060","2017-11-28 03:19:17","306","716","5614","68111","ISSUED: Start prty(EV# 6).","0","2","E-998","0"
"82061","2017-11-28 03:19:20","0","714","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"82062","2017-11-28 03:19:20","0","714","5614","67102","MARKED: Hot/Run List deleted at EOR.","0","2","E-998","0"
"82063","2017-11-28 03:19:24","0","0","5614","67103","DELETED: Hot/Run List deleted by System.","0","2","E-998","0"
"82064","2017-11-28 03:19:43","0","712","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"82065","2017-11-28 03:19:44","0","712","5614","67085","NO MATCH: Route Table.","0","2","E-998","0"
"82066","2017-11-28 03:19:44","0","712","5614","67084","NO MATCH: Foreign Rte Table(Det:712;Sys:2).","0","2","E-998","0"
"82069","2017-11-28 03:19:51","0","711","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"82070","2017-11-28 03:19:51","0","711","5614","67085","NO MATCH: Route Table.","0","2","E-998","0"
"82071","2017-11-28 03:19:51","0","711","5614","67084","NO MATCH: Foreign Rte Table(Det:711;Sys:2).","0","2","E-998","0"
"82074","2017-11-28 03:20:16","0","707","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"82075","2017-11-28 03:20:16","0","707","5614","67085","NO MATCH: Route Table.","0","2","E-998","0"
"82076","2017-11-28 03:20:16","0","707","5614","67084","NO MATCH: Foreign Rte Table(Det:707;Sys:2).","0","2","E-998","0"
"120694","2017-11-28 14:53:05","0","730","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"120695","2017-11-28 14:53:05","0","730","5614","67095","CREATED: Hot/Run List.","0","2","E-998","0"
"120696","2017-11-28 14:53:05","0","730","5614","65794","RECEIVED: Resubmitted Tag ID.","0","2","E-998","0"
"120697","2017-11-28 14:53:05","0","730","5614","68106","SUCCESS: Dir. ""E"" determined from uni-dir DET#.","0","2","E-998","0"
"120698","2017-11-28 14:53:05","312","730","5614","68111","ISSUED: Start prty(EV# 10).","0","2","E-998","0"
"120705","2017-11-28 14:53:13","0","830","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"120706","2017-11-28 14:53:13","0","830","5614","68098","ERROR: Det ID does not exist along current dir.","0","2","E-998","0"
"120707","2017-11-28 14:53:13","0","830","5614","67097","CHANGED: Run List.","0","2","E-998","0"
"120708","2017-11-28 14:53:13","0","830","5614","65794","RECEIVED: Resubmitted Tag ID.","0","2","E-998","0"
"120709","2017-11-28 14:53:13","0","830","5614","68106","SUCCESS: Dir. ""W"" determined from uni-dir DET#.","0","2","E-998","0"
"120710","2017-11-28 14:53:13","311","830","5614","68111","ISSUED: Start prty(EV# 8).","0","2","E-998","0"
"120729","2017-11-28 14:53:32","0","828","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"120730","2017-11-28 14:53:32","310","828","5614","68111","ISSUED: Start prty(EV# 5).","0","2","E-998","0"
"120793","2017-11-28 14:54:51","0","726","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"120794","2017-11-28 14:54:51","310","726","5614","68112","ISSUED: Cancel prty(EV# 5).","0","2","E-998","0"
"120810","2017-11-28 14:55:02","0","724","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"120811","2017-11-28 14:55:02","358","724","5614","68111","ISSUED: Start prty(EV# 10).","0","2","E-998","0"
"121059","2017-11-28 14:59:02","0","0","5614","67101","MARKED: Hot/Run List deleted by Timeout.","0","2","E-998","0"
"121062","2017-11-28 14:59:07","0","0","5614","67103","DELETED: Hot/Run List deleted by System.","0","2","E-998","0"
"126638","2017-11-28 16:05:20","0","730","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"126639","2017-11-28 16:05:20","0","730","5614","67095","CREATED: Hot/Run List.","0","2","E-998","0"
"126640","2017-11-28 16:05:20","0","730","5614","65794","RECEIVED: Resubmitted Tag ID.","0","2","E-998","0"
"126641","2017-11-28 16:05:20","0","730","5614","68106","SUCCESS: Dir. ""E"" determined from uni-dir DET#.","0","2","E-998","0"
"126642","2017-11-28 16:05:20","312","730","5614","68111","ISSUED: Start prty(EV# 11).","0","2","E-998","0"
"126658","2017-11-28 16:05:30","0","830","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"126659","2017-11-28 16:05:30","0","830","5614","68098","ERROR: Det ID does not exist along current dir.","0","2","E-998","0"
"126660","2017-11-28 16:05:30","0","830","5614","67097","CHANGED: Run List.","0","2","E-998","0"
"126661","2017-11-28 16:05:30","0","830","5614","65794","RECEIVED: Resubmitted Tag ID.","0","2","E-998","0"
"126662","2017-11-28 16:05:30","0","830","5614","68106","SUCCESS: Dir. ""W"" determined from uni-dir DET#.","0","2","E-998","0"
"126663","2017-11-28 16:05:30","311","830","5614","68111","ISSUED: Start prty(EV# 9).","0","2","E-998","0"
"126711","2017-11-28 16:05:58","0","828","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"126712","2017-11-28 16:05:58","310","828","5614","68111","ISSUED: Start prty(EV# 6).","0","2","E-998","0"
"126720","2017-11-28 16:06:11","0","726","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"126721","2017-11-28 16:06:11","310","726","5614","68112","ISSUED: Cancel prty(EV# 6).","0","2","E-998","0"
"126722","2017-11-28 16:06:12","0","724","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"126723","2017-11-28 16:06:12","358","724","5614","68111","ISSUED: Start prty(EV# 11).","0","2","E-998","0"
"126794","2017-11-28 16:06:42","0","722","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"126795","2017-11-28 16:06:42","357","722","5614","68111","ISSUED: Start prty(EV# 5).","0","2","E-998","0"
"126818","2017-11-28 16:06:58","0","720","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"126819","2017-11-28 16:06:58","308","720","5614","68111","ISSUED: Start prty(EV# 5).","0","2","E-998","0"
"126823","2017-11-28 16:07:01","0","718","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"126824","2017-11-28 16:07:01","307","718","5614","68111","ISSUED: Start prty(EV# 8).","0","2","E-998","0"
"126840","2017-11-28 16:07:12","0","717","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"126841","2017-11-28 16:07:12","307","717","5614","68112","ISSUED: Cancel prty(EV# 8).","0","2","E-998","0"
"126863","2017-11-28 16:07:21","0","716","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"126864","2017-11-28 16:07:21","306","716","5614","68111","ISSUED: Start prty(EV# 7).","0","2","E-998","0"
"127218","2017-11-28 16:11:17","0","0","5614","67101","MARKED: Hot/Run List deleted by Timeout.","0","2","E-998","0"
"127221","2017-11-28 16:11:21","0","0","5614","67103","DELETED: Hot/Run List deleted by System.","0","2","E-998","0"
"130232","2017-11-28 16:49:43","0","831","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"130233","2017-11-28 16:49:44","0","831","5614","67095","CREATED: Hot/Run List.","0","2","E-998","0"
"130234","2017-11-28 16:49:44","0","831","5614","65794","RECEIVED: Resubmitted Tag ID.","0","2","E-998","0"
"130235","2017-11-28 16:49:44","0","831","5614","68106","SUCCESS: Dir. ""E"" determined from uni-dir DET#.","0","2","E-998","0"
"130236","2017-11-28 16:49:44","360","831","5614","68114","IGNORED: No start prty found.","0","2","E-998","0"
"130592","2017-11-28 16:53:41","0","0","5614","67101","MARKED: Hot/Run List deleted by Timeout.","0","2","E-998","0"
"130596","2017-11-28 16:53:46","0","0","5614","67103","DELETED: Hot/Run List deleted by System.","0","2","E-998","0"
"165074","2017-11-29 08:27:24","0","733","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"165075","2017-11-29 08:27:25","0","733","5614","67095","CREATED: Hot/Run List.","0","2","E-998","0"
"165076","2017-11-29 08:27:25","0","733","5614","65794","RECEIVED: Resubmitted Tag ID.","0","2","E-998","0"
"165077","2017-11-29 08:27:25","0","733","5614","68106","SUCCESS: Dir. ""W"" determined from uni-dir DET#.","0","2","E-998","0"
"165078","2017-11-29 08:27:25","312","733","5614","68111","ISSUED: Start prty(EV# 12).","0","2","E-998","0"
"165136","2017-11-29 08:27:51","0","734","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"165137","2017-11-29 08:27:51","0","734","5614","68098","ERROR: Det ID does not exist along current dir.","0","2","E-998","0"
"165138","2017-11-29 08:27:51","0","734","5614","67097","CHANGED: Run List.","0","2","E-998","0"
"165139","2017-11-29 08:27:51","0","734","5614","65794","RECEIVED: Resubmitted Tag ID.","0","2","E-998","0"
"165140","2017-11-29 08:27:51","0","734","5614","68106","SUCCESS: Dir. ""E"" determined from uni-dir DET#.","0","2","E-998","0"
"165141","2017-11-29 08:27:51","314","734","5614","68111","ISSUED: Start prty(EV# 9).","0","2","E-998","0"
"165495","2017-11-29 08:31:48","0","0","5614","67101","MARKED: Hot/Run List deleted by Timeout.","0","2","E-998","0"
"165507","2017-11-29 08:31:53","0","0","5614","67103","DELETED: Hot/Run List deleted by System.","0","2","E-998","0"
"175923","2017-11-29 10:54:32","0","730","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"175924","2017-11-29 10:54:32","0","730","5614","67095","CREATED: Hot/Run List.","0","2","E-998","0"
"175925","2017-11-29 10:54:32","0","730","5614","65794","RECEIVED: Resubmitted Tag ID.","0","2","E-998","0"
"175926","2017-11-29 10:54:32","0","730","5614","68106","SUCCESS: Dir. ""E"" determined from uni-dir DET#.","0","2","E-998","0"
"175927","2017-11-29 10:54:32","312","730","5614","68111","ISSUED: Start prty(EV# 15).","0","2","E-998","0"
"175938","2017-11-29 10:54:42","0","830","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"175939","2017-11-29 10:54:42","0","830","5614","68098","ERROR: Det ID does not exist along current dir.","0","2","E-998","0"
"175940","2017-11-29 10:54:42","0","830","5614","67097","CHANGED: Run List.","0","2","E-998","0"
"175941","2017-11-29 10:54:42","0","830","5614","65794","RECEIVED: Resubmitted Tag ID.","0","2","E-998","0"
"175942","2017-11-29 10:54:42","0","830","5614","68106","SUCCESS: Dir. ""W"" determined from uni-dir DET#.","0","2","E-998","0"
"175943","2017-11-29 10:54:42","311","830","5614","68111","ISSUED: Start prty(EV# 11).","0","2","E-998","0"
"175959","2017-11-29 10:55:03","0","828","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"175960","2017-11-29 10:55:03","310","828","5614","68111","ISSUED: Start prty(EV# 8).","0","2","E-998","0"
"176159","2017-11-29 10:59:00","0","0","5614","67101","MARKED: Hot/Run List deleted by Timeout.","0","2","E-998","0"
"176171","2017-11-29 10:59:05","0","0","5614","67103","DELETED: Hot/Run List deleted by System.","0","2","E-998","0"
"218599","2017-11-29 21:00:46","0","730","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"218600","2017-11-29 21:00:46","0","730","5614","67095","CREATED: Hot/Run List.","0","2","E-998","0"
"218601","2017-11-29 21:00:46","0","730","5614","65794","RECEIVED: Resubmitted Tag ID.","0","2","E-998","0"
"218602","2017-11-29 21:00:46","0","730","5614","68106","SUCCESS: Dir. ""E"" determined from uni-dir DET#.","0","2","E-998","0"
"218603","2017-11-29 21:00:46","312","730","5614","68111","ISSUED: Start prty(EV# 3).","0","2","E-998","0"
"218617","2017-11-29 21:00:56","0","830","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"218618","2017-11-29 21:00:56","0","830","5614","68098","ERROR: Det ID does not exist along current dir.","0","2","E-998","0"
"218619","2017-11-29 21:00:56","0","830","5614","67097","CHANGED: Run List.","0","2","E-998","0"
"218620","2017-11-29 21:00:56","0","830","5614","65794","RECEIVED: Resubmitted Tag ID.","0","2","E-998","0"
"218621","2017-11-29 21:00:56","0","830","5614","68106","SUCCESS: Dir. ""W"" determined from uni-dir DET#.","0","2","E-998","0"
"218622","2017-11-29 21:00:56","311","830","5614","68111","ISSUED: Start prty(EV# 14).","0","2","E-998","0"
"218648","2017-11-29 21:01:15","0","828","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
"218649","2017-11-29 21:01:15","310","828","5614","68111","ISSUED: Start prty(EV# 11).","0","2","E-998","0"
"218790","2017-11-29 21:05:11","0","0","5614","67101","MARKED: Hot/Run List deleted by Timeout.","0","2","E-998","0"
"218791","2017-11-29 21:05:16","0","0","5614","67103","DELETED: Hot/Run List deleted by System.","0","2","E-998","0"
"234415","2017-11-30 07:39:55","0","738","5614","65792","RECEIVED: Tag ID.","0","2","E-998","0"
