RECID,TIMESTMP,CON_ID,DET_ID,TAG_ID,ERRORCODE,ERRORMSG,LATENESS,SYSID,VEH_NUM,EVFLAG
,02/27/2018 11:43:31,,82,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 11:43:56,,83,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 11:44:12,,84,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 11:44:27,,85,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 13:06:26,,76,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 13:06:38,,78,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 13:06:51,,79,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 15:01:10,,76,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 15:01:21,,78,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 15:01:33,,78,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 15:01:34,,79,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 15:01:43,,79,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 15:01:48,,81,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 15:01:54,,81,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 15:02:07,,82,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 15:02:11,,82,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 15:14:10,,83,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 15:14:29,,84,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 15:14:46,,85,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 15:15:10,,87,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 15:15:21,,88,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 15:15:42,,89,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 15:16:06,,91,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 20:47:24,,76,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 20:47:34,,78,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 20:47:39,,76,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 20:47:46,,79,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 20:47:48,,78,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 20:47:56,,81,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 20:47:58,,79,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 20:48:04,,82,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 20:48:07,,81,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
