RECID,TIMESTMP,CON_ID,DET_ID,TAG_ID,ERRORCODE,ERRORMSG,LATENESS,SYSID,VEH_NUM,EVFLAG
175122,11/29/2017 10:38:25,0,734,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
175123,11/29/2017 10:38:25,0,734,6598,67097,CHANGED: Run List.,0,2,60654,0
175124,11/29/2017 10:38:25,0,734,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
175125,11/29/2017 10:38:25,0,734,6598,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,60654,0
175126,11/29/2017 10:38:25,314,734,6598,68111,ISSUED: Start prty(EV# 12).,0,2,60654,0
175152,11/29/2017 10:38:58,0,737,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
175153,11/29/2017 10:38:58,0,737,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
175154,11/29/2017 10:38:58,0,737,6598,67097,CHANGED: Run List.,0,2,60654,0
175155,11/29/2017 10:38:58,0,737,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
175156,11/29/2017 10:38:58,0,737,6598,68107,"SUCCESS: Dir. ""W"" determined at end point.",0,2,60654,0
175157,11/29/2017 10:38:58,313,737,6598,68111,ISSUED: Start prty(EV# 6).,0,2,60654,0
175172,11/29/2017 10:39:20,0,738,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
175173,11/29/2017 10:39:20,0,738,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
175174,11/29/2017 10:39:20,0,738,6598,67085,NO MATCH: Route Table.,0,2,60654,0
175175,11/29/2017 10:39:20,0,738,6598,67084,NO MATCH: Foreign Rte Table(Det:738;Sys:2).,0,2,60654,0
175200,11/29/2017 10:39:47,0,742,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
175201,11/29/2017 10:39:47,0,742,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
175202,11/29/2017 10:39:48,0,742,6598,67085,NO MATCH: Route Table.,0,2,60654,0
175203,11/29/2017 10:39:48,0,742,6598,67084,NO MATCH: Foreign Rte Table(Det:742;Sys:2).,0,2,60654,0
175220,11/29/2017 10:39:56,0,744,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
175221,11/29/2017 10:39:56,0,744,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
175222,11/29/2017 10:39:56,0,744,6598,67085,NO MATCH: Route Table.,0,2,60654,0
175223,11/29/2017 10:39:56,0,744,6598,67084,NO MATCH: Foreign Rte Table(Det:744;Sys:2).,0,2,60654,0
175236,11/29/2017 10:40:05,0,746,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
175237,11/29/2017 10:40:05,0,746,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
175238,11/29/2017 10:40:05,0,746,6598,67085,NO MATCH: Route Table.,0,2,60654,0
175239,11/29/2017 10:40:05,0,746,6598,67084,NO MATCH: Foreign Rte Table(Det:746;Sys:2).,0,2,60654,0
175253,11/29/2017 10:40:19,0,748,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
175254,11/29/2017 10:40:19,0,748,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
175255,11/29/2017 10:40:19,0,748,6598,67085,NO MATCH: Route Table.,0,2,60654,0
175256,11/29/2017 10:40:19,0,748,6598,67084,NO MATCH: Foreign Rte Table(Det:748;Sys:2).,0,2,60654,0
175487,11/29/2017 10:44:17,0,0,6598,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,60654,0
175495,11/29/2017 10:44:22,0,0,6598,67103,DELETED: Hot/Run List deleted by System.,0,2,60654,0
178938,11/29/2017 11:49:12,0,733,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
178939,11/29/2017 11:49:12,0,733,6598,67095,CREATED: Hot/Run List.,0,2,60654,0
178940,11/29/2017 11:49:12,0,733,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
178941,11/29/2017 11:49:12,0,733,6598,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,60654,0
178942,11/29/2017 11:49:12,312,733,6598,68111,ISSUED: Start prty(EV# 0).,0,2,60654,0
178986,11/29/2017 11:49:43,0,734,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
178987,11/29/2017 11:49:43,0,734,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
178988,11/29/2017 11:49:43,0,734,6598,67097,CHANGED: Run List.,0,2,60654,0
178989,11/29/2017 11:49:43,0,734,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
178990,11/29/2017 11:49:43,0,734,6598,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,60654,0
178991,11/29/2017 11:49:43,314,734,6598,68111,ISSUED: Start prty(EV# 13).,0,2,60654,0
179028,11/29/2017 11:50:11,0,737,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
179029,11/29/2017 11:50:11,0,737,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
179030,11/29/2017 11:50:11,0,737,6598,67097,CHANGED: Run List.,0,2,60654,0
179031,11/29/2017 11:50:11,0,737,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
179032,11/29/2017 11:50:11,0,737,6598,68107,"SUCCESS: Dir. ""W"" determined at end point.",0,2,60654,0
179033,11/29/2017 11:50:11,313,737,6598,68111,ISSUED: Start prty(EV# 7).,0,2,60654,0
179053,11/29/2017 11:50:36,0,740,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
179054,11/29/2017 11:50:36,0,740,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
179057,11/29/2017 11:50:36,0,740,6598,67085,NO MATCH: Route Table.,0,2,60654,0
179058,11/29/2017 11:50:36,0,740,6598,67084,NO MATCH: Foreign Rte Table(Det:740;Sys:2).,0,2,60654,0
179251,11/29/2017 11:54:32,0,0,6598,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,60654,0
179252,11/29/2017 11:54:36,0,0,6598,67103,DELETED: Hot/Run List deleted by System.,0,2,60654,0
210379,11/29/2017 18:40:01,0,730,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
210382,11/29/2017 18:40:01,0,730,6598,67095,CREATED: Hot/Run List.,0,2,60654,0
210383,11/29/2017 18:40:01,0,730,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
210384,11/29/2017 18:40:01,0,730,6598,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,60654,0
210385,11/29/2017 18:40:01,312,730,6598,68111,ISSUED: Start prty(EV# 1).,0,2,60654,0
210399,11/29/2017 18:40:11,0,830,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
210400,11/29/2017 18:40:11,0,830,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
210401,11/29/2017 18:40:12,0,830,6598,67097,CHANGED: Run List.,0,2,60654,0
210402,11/29/2017 18:40:12,0,830,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
210403,11/29/2017 18:40:12,0,830,6598,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,60654,0
210404,11/29/2017 18:40:12,311,830,6598,68111,ISSUED: Start prty(EV# 12).,0,2,60654,0
210433,11/29/2017 18:40:26,0,828,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
210434,11/29/2017 18:40:26,310,828,6598,68111,ISSUED: Start prty(EV# 9).,0,2,60654,0
210444,11/29/2017 18:40:33,0,726,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
210445,11/29/2017 18:40:33,310,726,6598,68112,ISSUED: Cancel prty(EV# 9).,0,2,60654,0
210446,11/29/2017 18:40:35,0,724,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
210447,11/29/2017 18:40:35,358,724,6598,68111,ISSUED: Start prty(EV# 12).,0,2,60654,0
210484,11/29/2017 18:41:02,0,722,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
210485,11/29/2017 18:41:02,357,722,6598,68111,ISSUED: Start prty(EV# 6).,0,2,60654,0
210505,11/29/2017 18:41:19,0,720,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
210506,11/29/2017 18:41:19,308,720,6598,68111,ISSUED: Start prty(EV# 6).,0,2,60654,0
210513,11/29/2017 18:41:22,0,718,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
210514,11/29/2017 18:41:22,307,718,6598,68111,ISSUED: Start prty(EV# 9).,0,2,60654,0
210517,11/29/2017 18:41:24,0,718,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
210518,11/29/2017 18:41:24,0,718,6598,68110,IGNORED: Det ID. repeated.,0,2,60654,0
210529,11/29/2017 18:41:33,0,717,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
210530,11/29/2017 18:41:33,307,717,6598,68112,ISSUED: Cancel prty(EV# 9).,0,2,60654,0
210539,11/29/2017 18:41:45,0,716,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
210540,11/29/2017 18:41:45,306,716,6598,68111,ISSUED: Start prty(EV# 8).,0,2,60654,0
210552,11/29/2017 18:41:51,0,714,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
210553,11/29/2017 18:41:51,0,714,6598,67102,MARKED: Hot/Run List deleted at EOR.,0,2,60654,0
210556,11/29/2017 18:41:54,0,0,6598,67103,DELETED: Hot/Run List deleted by System.,0,2,60654,0
210586,11/29/2017 18:42:21,0,712,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
210587,11/29/2017 18:42:22,0,712,6598,67085,NO MATCH: Route Table.,0,2,60654,0
210588,11/29/2017 18:42:22,0,712,6598,67084,NO MATCH: Foreign Rte Table(Det:712;Sys:2).,0,2,60654,0
210620,11/29/2017 18:42:29,0,711,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
210621,11/29/2017 18:42:30,0,711,6598,67085,NO MATCH: Route Table.,0,2,60654,0
210622,11/29/2017 18:42:30,0,711,6598,67084,NO MATCH: Foreign Rte Table(Det:711;Sys:2).,0,2,60654,0
218594,11/29/2017 21:00:42,0,730,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
218595,11/29/2017 21:00:42,0,730,6598,67095,CREATED: Hot/Run List.,0,2,60654,0
218596,11/29/2017 21:00:42,0,730,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
218597,11/29/2017 21:00:42,0,730,6598,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,60654,0
218598,11/29/2017 21:00:42,312,730,6598,68111,ISSUED: Start prty(EV# 2).,0,2,60654,0
218611,11/29/2017 21:00:52,0,830,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
218612,11/29/2017 21:00:52,0,830,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
218613,11/29/2017 21:00:52,0,830,6598,67097,CHANGED: Run List.,0,2,60654,0
218614,11/29/2017 21:00:52,0,830,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
218615,11/29/2017 21:00:52,0,830,6598,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,60654,0
218616,11/29/2017 21:00:52,311,830,6598,68111,ISSUED: Start prty(EV# 13).,0,2,60654,0
218638,11/29/2017 21:01:11,0,828,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
218639,11/29/2017 21:01:11,310,828,6598,68111,ISSUED: Start prty(EV# 10).,0,2,60654,0
218788,11/29/2017 21:05:07,0,0,6598,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,60654,0
218789,11/29/2017 21:05:11,0,0,6598,67103,DELETED: Hot/Run List deleted by System.,0,2,60654,0
221527,11/29/2017 23:34:59,0,730,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
221528,11/29/2017 23:34:59,0,730,6598,67095,CREATED: Hot/Run List.,0,2,60654,0
221529,11/29/2017 23:34:59,0,730,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
221530,11/29/2017 23:34:59,0,730,6598,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,60654,0
221531,11/29/2017 23:34:59,312,730,6598,68111,ISSUED: Start prty(EV# 4).,0,2,60654,0
221542,11/29/2017 23:35:27,0,830,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
221543,11/29/2017 23:35:27,0,830,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
221544,11/29/2017 23:35:27,0,830,6598,67097,CHANGED: Run List.,0,2,60654,0
221545,11/29/2017 23:35:27,0,830,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
221546,11/29/2017 23:35:27,0,830,6598,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,60654,0
221547,11/29/2017 23:35:27,311,830,6598,68111,ISSUED: Start prty(EV# 15).,0,2,60654,0
221562,11/29/2017 23:37:06,0,831,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
221563,11/29/2017 23:37:06,0,831,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
221564,11/29/2017 23:37:06,0,831,6598,67097,CHANGED: Run List.,0,2,60654,0
221565,11/29/2017 23:37:06,0,831,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
221566,11/29/2017 23:37:06,0,831,6598,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,60654,0
221567,11/29/2017 23:37:06,360,831,6598,68114,IGNORED: No start prty found.,0,2,60654,0
221596,11/29/2017 23:41:02,0,0,6598,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,60654,0
221597,11/29/2017 23:41:07,0,0,6598,67103,DELETED: Hot/Run List deleted by System.,0,2,60654,0
222260,11/30/2017 01:05:52,0,730,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
222261,11/30/2017 01:05:52,0,730,6598,67095,CREATED: Hot/Run List.,0,2,60654,0
222262,11/30/2017 01:05:52,0,730,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
222263,11/30/2017 01:05:52,0,730,6598,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,60654,0
222264,11/30/2017 01:05:52,312,730,6598,68111,ISSUED: Start prty(EV# 5).,0,2,60654,0
222265,11/30/2017 01:06:02,0,830,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
222266,11/30/2017 01:06:02,0,830,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
222267,11/30/2017 01:06:03,0,830,6598,67097,CHANGED: Run List.,0,2,60654,0
222268,11/30/2017 01:06:03,0,830,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
222269,11/30/2017 01:06:03,0,830,6598,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,60654,0
222270,11/30/2017 01:06:03,311,830,6598,68111,ISSUED: Start prty(EV# 0).,0,2,60654,0
222271,11/30/2017 01:06:17,0,828,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
222272,11/30/2017 01:06:17,310,828,6598,68111,ISSUED: Start prty(EV# 12).,0,2,60654,0
222273,11/30/2017 01:06:27,0,726,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
222274,11/30/2017 01:06:27,310,726,6598,68112,ISSUED: Cancel prty(EV# 12).,0,2,60654,0
222275,11/30/2017 01:06:27,0,724,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
222276,11/30/2017 01:06:27,358,724,6598,68111,ISSUED: Start prty(EV# 13).,0,2,60654,0
222277,11/30/2017 01:06:50,0,722,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
222278,11/30/2017 01:06:50,357,722,6598,68111,ISSUED: Start prty(EV# 7).,0,2,60654,0
222279,11/30/2017 01:07:12,0,720,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
222280,11/30/2017 01:07:12,308,720,6598,68111,ISSUED: Start prty(EV# 7).,0,2,60654,0
222289,11/30/2017 01:11:07,0,0,6598,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,60654,0
222290,11/30/2017 01:11:12,0,0,6598,67103,DELETED: Hot/Run List deleted by System.,0,2,60654,0
248489,11/30/2017 10:54:18,0,730,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
248492,11/30/2017 10:54:18,0,730,6598,67095,CREATED: Hot/Run List.,0,2,60654,0
248493,11/30/2017 10:54:18,0,730,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
248494,11/30/2017 10:54:18,0,730,6598,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,60654,0
248495,11/30/2017 10:54:18,312,730,6598,68111,ISSUED: Start prty(EV# 6).,0,2,60654,0
248508,11/30/2017 10:54:28,0,830,6598,65792,RECEIVED: Tag ID.,0,2,60654,0
248509,11/30/2017 10:54:28,0,830,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0
248510,11/30/2017 10:54:28,0,830,6598,67097,CHANGED: Run List.,0,2,60654,0
248511,11/30/2017 10:54:28,0,830,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0
248512,11/30/2017 10:54:28,0,830,6598,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,60654,0
