RECID,TIMESTMP,CON_ID,DET_ID,TAG_ID,ERRORCODE,ERRORMSG,LATENESS,SYSID,VEH_NUM,EVFLAG
42367,11/27/2017 10:42:02,0,714,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
42368,11/27/2017 10:42:02,0,714,5614,67102,MARKED: Hot/Run List deleted at EOR.,0,2,E-998,0
42369,11/27/2017 10:42:02,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0
43135,11/27/2017 11:00:00,0,714,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
43136,11/27/2017 11:00:00,0,714,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0
43137,11/27/2017 11:00:00,0,714,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
43138,11/27/2017 11:00:00,0,714,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0
43139,11/27/2017 11:00:00,0,714,5614,67102,MARKED: Hot/Run List deleted at EOR.,0,2,E-998,0
43140,11/27/2017 11:00:02,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0
43141,11/27/2017 11:00:07,0,715,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
43142,11/27/2017 11:00:07,0,715,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0
43143,11/27/2017 11:00:07,0,715,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
43144,11/27/2017 11:00:07,0,715,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0
43145,11/27/2017 11:00:07,307,715,5614,68111,ISSUED: Start prty(EV# 2).,0,2,E-998,0
43189,11/27/2017 11:01:08,0,723,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
43190,11/27/2017 11:01:08,358,723,5614,68111,ISSUED: Start prty(EV# 2).,0,2,E-998,0
43238,11/27/2017 11:01:53,0,829,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
43239,11/27/2017 11:01:53,311,829,5614,68111,ISSUED: Start prty(EV# 2).,0,2,E-998,0
43264,11/27/2017 11:02:12,0,831,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
43265,11/27/2017 11:02:12,360,831,5614,68114,IGNORED: No start prty found.,0,2,E-998,0
43266,11/27/2017 11:02:15,0,732,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
43267,11/27/2017 11:02:15,313,732,5614,68111,ISSUED: Start prty(EV# 1).,0,2,E-998,0
43279,11/27/2017 11:02:25,0,733,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
43280,11/27/2017 11:02:25,0,733,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0
43281,11/27/2017 11:02:25,0,733,5614,67097,CHANGED: Run List.,0,2,E-998,0
43282,11/27/2017 11:02:25,0,733,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
43283,11/27/2017 11:02:25,0,733,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0
43284,11/27/2017 11:02:25,312,733,5614,68111,ISSUED: Start prty(EV# 2).,0,2,E-998,0
43309,11/27/2017 11:02:52,0,734,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
43310,11/27/2017 11:02:52,0,734,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0
43311,11/27/2017 11:02:52,0,734,5614,67097,CHANGED: Run List.,0,2,E-998,0
43312,11/27/2017 11:02:52,0,734,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
43313,11/27/2017 11:02:52,0,734,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0
43314,11/27/2017 11:02:52,314,734,5614,68111,ISSUED: Start prty(EV# 12).,0,2,E-998,0
43344,11/27/2017 11:03:20,0,737,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
43345,11/27/2017 11:03:20,0,737,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0
43346,11/27/2017 11:03:20,0,737,5614,67097,CHANGED: Run List.,0,2,E-998,0
43347,11/27/2017 11:03:20,0,737,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
43348,11/27/2017 11:03:20,0,737,5614,68107,"SUCCESS: Dir. ""W"" determined at end point.",0,2,E-998,0
43349,11/27/2017 11:03:20,313,737,5614,68111,ISSUED: Start prty(EV# 2).,0,2,E-998,0
43364,11/27/2017 11:03:41,0,738,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
43365,11/27/2017 11:03:41,0,738,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0
43366,11/27/2017 11:03:41,0,738,5614,67085,NO MATCH: Route Table.,0,2,E-998,0
43367,11/27/2017 11:03:41,0,738,5614,67084,NO MATCH: Foreign Rte Table(Det:738;Sys:2).,0,2,E-998,0
43543,11/27/2017 11:07:38,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0
43549,11/27/2017 11:07:43,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0
59411,11/27/2017 16:17:38,0,710,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
59412,11/27/2017 16:17:38,0,710,5614,67085,NO MATCH: Route Table.,0,2,E-998,0
59413,11/27/2017 16:17:38,0,710,5614,67084,NO MATCH: Foreign Rte Table(Det:710;Sys:2).,0,2,E-998,0
59419,11/27/2017 16:17:47,0,711,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
59420,11/27/2017 16:17:47,0,711,5614,67085,NO MATCH: Route Table.,0,2,E-998,0
59421,11/27/2017 16:17:47,0,711,5614,67084,NO MATCH: Foreign Rte Table(Det:711;Sys:2).,0,2,E-998,0
82021,11/28/2017 03:17:46,0,730,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
82022,11/28/2017 03:17:46,0,730,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0
82023,11/28/2017 03:17:46,0,730,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
82024,11/28/2017 03:17:46,0,730,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0
82025,11/28/2017 03:17:46,312,730,5614,68111,ISSUED: Start prty(EV# 9).,0,2,E-998,0
82031,11/28/2017 03:17:54,0,830,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
82032,11/28/2017 03:17:54,0,830,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0
82033,11/28/2017 03:17:54,0,830,5614,67097,CHANGED: Run List.,0,2,E-998,0
82034,11/28/2017 03:17:54,0,830,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
82035,11/28/2017 03:17:54,0,830,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0
82036,11/28/2017 03:17:54,311,830,5614,68111,ISSUED: Start prty(EV# 7).,0,2,E-998,0
