UNIT_STATUS,LATITUDE,LONGITUDE,UTC_TIME,INCIDENT_NBR
ENR,33.949532,-118.397095,29-DEC-17 09.59.51.000000 PM UTC,201712290976
ENR,33.949455,-118.397202,29-DEC-17 10.00.22.000000 PM UTC,201712290976
ENR,33.949421,-118.397240,29-DEC-17 10.00.36.000000 PM UTC,201712290976
ENR,33.994026,-118.416512,29-DEC-17 10.45.25.000000 PM UTC,201712291032
ENR,33.994076,-118.416580,29-DEC-17 10.45.27.000000 PM UTC,201712291032
ENR,33.995548,-118.418823,29-DEC-17 10.45.58.000000 PM UTC,201712291032
ENR,33.997696,-118.422195,29-DEC-17 10.46.29.000000 PM UTC,201712291032
ENR,33.997017,-118.427795,29-DEC-17 10.47.00.000000 PM UTC,201712291032
ENR,33.996807,-118.431740,29-DEC-17 10.47.31.000000 PM UTC,201712291032
ENR,33.996544,-118.435791,29-DEC-17 10.48.02.000000 PM UTC,201712291032
ENR,33.994503,-118.439796,29-DEC-17 10.48.33.000000 PM UTC,201712291032
ENR,33.992016,-118.444595,29-DEC-17 10.49.05.000000 PM UTC,201712291032
ENR,33.990589,-118.447540,29-DEC-17 10.49.36.000000 PM UTC,201712291032
ENR,33.992222,-118.449333,29-DEC-17 10.50.07.000000 PM UTC,201712291032
ENR,33.993912,-118.452362,29-DEC-17 10.50.38.000000 PM UTC,201712291032
ENR,33.992023,-118.456856,29-DEC-17 10.51.09.000000 PM UTC,201712291032
ENR,33.990051,-118.460793,29-DEC-17 10.51.40.000000 PM UTC,201712291032
ENR,33.989208,-118.462372,29-DEC-17 10.52.11.000000 PM UTC,201712291032
ENR,33.988312,-118.466988,29-DEC-17 10.52.42.000000 PM UTC,201712291032
ENR,33.988281,-118.470894,29-DEC-17 10.53.13.000000 PM UTC,201712291032
ENR,33.988159,-118.472641,29-DEC-17 10.53.44.000000 PM UTC,201712291032
ENR,33.991173,-118.475014,29-DEC-17 10.54.15.000000 PM UTC,201712291032
ENR,33.990742,-118.476707,29-DEC-17 10.54.46.000000 PM UTC,201712291032
ENR,33.990643,-118.476982,29-DEC-17 10.55.05.000000 PM UTC,201712291032
ONS,33.990643,-118.476982,29-DEC-17 10.55.05.000000 PM UTC,201712291032
ONS,33.991116,-118.477386,29-DEC-17 11.04.47.000000 PM UTC,201712291032
ENR,34.005840,-118.428291,30-DEC-17 12.55.37.000000 AM UTC,201712291284
ENR,34.005840,-118.428291,30-DEC-17 12.55.39.000000 AM UTC,201712291284
ENR,34.005840,-118.428299,30-DEC-17 12.56.10.000000 AM UTC,201712291284
ENR,34.005463,-118.428329,30-DEC-17 12.56.41.000000 AM UTC,201712291284
ENR,34.002792,-118.426201,30-DEC-17 12.57.12.000000 AM UTC,201712291284
ENR,34.002522,-118.425995,30-DEC-17 12.57.43.000000 AM UTC,201712291284
ENR,34.002415,-118.425911,30-DEC-17 12.58.14.000000 AM UTC,201712291284
ENR,34.000664,-118.427872,30-DEC-17 12.58.45.000000 AM UTC,201712291284
ENR,33.999668,-118.429825,30-DEC-17 12.59.16.000000 AM UTC,201712291284
ENR,33.999237,-118.430260,30-DEC-17 12.59.47.000000 AM UTC,201712291284
ENR,33.996437,-118.427879,30-DEC-17 01.00.18.000000 AM UTC,201712291284
ENR,33.993217,-118.423752,30-DEC-17 01.00.49.000000 AM UTC,201712291284
ENR,33.991497,-118.426231,30-DEC-17 01.01.20.000000 AM UTC,201712291284
ENR,33.989674,-118.429962,30-DEC-17 01.01.51.000000 AM UTC,201712291284
ONS,33.989674,-118.429962,30-DEC-17 01.01.51.000000 AM UTC,201712291284
ONS,33.988567,-118.431480,30-DEC-17 01.11.52.000000 AM UTC,201712291284
ENR,34.005928,-118.428299,30-DEC-17 02.07.56.000000 AM UTC,201712291397
ENR,34.005928,-118.428299,30-DEC-17 02.08.16.000000 AM UTC,201712291397
ENR,34.005932,-118.428299,30-DEC-17 02.08.47.000000 AM UTC,201712291397
ENR,34.005936,-118.428299,30-DEC-17 02.09.18.000000 AM UTC,201712291397
ENR,34.005096,-118.428017,30-DEC-17 02.09.49.000000 AM UTC,201712291397
ENR,34.002205,-118.425735,30-DEC-17 02.10.20.000000 AM UTC,201712291397
ENR,34.000412,-118.428368,30-DEC-17 02.10.51.000000 AM UTC,201712291397
ENR,33.999561,-118.430054,30-DEC-17 02.11.22.000000 AM UTC,201712291397
ENR,33.998222,-118.429466,30-DEC-17 02.11.53.000000 AM UTC,201712291397
ENR,33.995426,-118.426590,30-DEC-17 02.12.24.000000 AM UTC,201712291397
ENR,33.992558,-118.422897,30-DEC-17 02.12.55.000000 AM UTC,201712291397
ENR,33.990070,-118.419731,30-DEC-17 02.13.26.000000 AM UTC,201712291397
ENR,33.988407,-118.417656,30-DEC-17 02.13.57.000000 AM UTC,201712291397
ENR,33.986092,-118.414764,30-DEC-17 02.14.28.000000 AM UTC,201712291397
ENR,33.982536,-118.410561,30-DEC-17 02.14.59.000000 AM UTC,201712291397
ENR,33.980476,-118.410980,30-DEC-17 02.15.30.000000 AM UTC,201712291397
ENR,33.978401,-118.415871,30-DEC-17 02.16.01.000000 AM UTC,201712291397
ENR,33.976471,-118.420341,30-DEC-17 02.16.32.000000 AM UTC,201712291397
ENR,33.974266,-118.425446,30-DEC-17 02.17.03.000000 AM UTC,201712291397
ENR,33.972149,-118.430183,30-DEC-17 02.17.34.000000 AM UTC,201712291397
ENR,33.967918,-118.427818,30-DEC-17 02.18.05.000000 AM UTC,201712291397
ENR,33.965134,-118.424019,30-DEC-17 02.18.36.000000 AM UTC,201712291397
ENR,33.961403,-118.420685,30-DEC-17 02.19.07.000000 AM UTC,201712291397
ENR,33.959808,-118.420029,30-DEC-17 02.19.38.000000 AM UTC,201712291397
ENR,33.959831,-118.425018,30-DEC-17 02.20.09.000000 AM UTC,201712291397
ENR,33.959808,-118.430580,30-DEC-17 02.20.40.000000 AM UTC,201712291397
ENR,33.959698,-118.435555,30-DEC-17 02.21.11.000000 AM UTC,201712291397
ENR,33.957199,-118.436310,30-DEC-17 02.21.42.000000 AM UTC,201712291397
ENR,33.956310,-118.435715,30-DEC-17 02.21.53.000000 AM UTC,201712291397
ONS,33.956310,-118.435715,30-DEC-17 02.21.53.000000 AM UTC,201712291397
ONS,33.955853,-118.436417,30-DEC-17 02.31.43.000000 AM UTC,201712291397
ENR,34.005909,-118.428261,30-DEC-17 03.51.03.000000 AM UTC,201712291558
ENR,34.005909,-118.428261,30-DEC-17 03.51.05.000000 AM UTC,201712291558
ENR,34.003380,-118.426659,30-DEC-17 03.52.07.000000 AM UTC,201712291558
ENR,34.001282,-118.425018,30-DEC-17 03.52.38.000000 AM UTC,201712291558
ENR,33.997902,-118.422348,30-DEC-17 03.53.09.000000 AM UTC,201712291558
ENR,33.995342,-118.418526,30-DEC-17 03.53.40.000000 AM UTC,201712291558
ENR,33.993038,-118.415039,30-DEC-17 03.54.11.000000 AM UTC,201712291558
ENR,33.989849,-118.411705,30-DEC-17 03.54.42.000000 AM UTC,201712291558
ENR,33.985962,-118.407700,30-DEC-17 03.55.13.000000 AM UTC,201712291558
ENR,33.983627,-118.404419,30-DEC-17 03.55.44.000000 AM UTC,201712291558
ENR,33.983276,-118.398766,30-DEC-17 03.56.15.000000 AM UTC,201712291558
ENR,33.984032,-118.401283,30-DEC-17 03.56.46.000000 AM UTC,201712291558
ENR,33.983929,-118.403732,30-DEC-17 03.56.59.000000 AM UTC,201712291558
ENR,34.005901,-118.428520,30-DEC-17 07.16.35.000000 AM UTC,201712291843
ENR,34.005894,-118.428528,30-DEC-17 07.16.50.000000 AM UTC,201712291843
ENR,34.005894,-118.428528,30-DEC-17 07.17.21.000000 AM UTC,201712291843
ENR,34.005894,-118.428528,30-DEC-17 07.17.52.000000 AM UTC,201712291843
ENR,34.005955,-118.428459,30-DEC-17 07.18.24.000000 AM UTC,201712291843
ENR,34.004147,-118.427292,30-DEC-17 07.18.55.000000 AM UTC,201712291843
ENR,34.001251,-118.424995,30-DEC-17 07.19.26.000000 AM UTC,201712291843
ENR,33.997597,-118.421989,30-DEC-17 07.19.57.000000 AM UTC,201712291843
ENR,33.994686,-118.417542,30-DEC-17 07.20.29.000000 AM UTC,201712291843
ENR,33.991062,-118.412880,30-DEC-17 07.21.00.000000 AM UTC,201712291843
ENR,33.989277,-118.410378,30-DEC-17 07.21.31.000000 AM UTC,201712291843
ENR,33.990990,-118.408775,30-DEC-17 07.22.02.000000 AM UTC,201712291843
ENR,33.989849,-118.411697,30-DEC-17 07.22.34.000000 AM UTC,201712291843
ENR,33.992996,-118.414291,30-DEC-17 07.23.05.000000 AM UTC,201712291843
ENR,33.996593,-118.411621,30-DEC-17 07.23.36.000000 AM UTC,201712291843
ENR,34.000183,-118.408897,30-DEC-17 07.24.07.000000 AM UTC,201712291843
ENR,33.998962,-118.406143,30-DEC-17 07.24.38.000000 AM UTC,201712291843
ENR,33.999031,-118.406052,30-DEC-17 07.24.40.000000 AM UTC,201712291843
ONS,33.999935,-118.405388,30-DEC-17 07.24.54.000000 AM UTC,201712291843
ONS,33.999992,-118.405342,30-DEC-17 07.24.55.000000 AM UTC,201712291843
ONS,33.999992,-118.405342,30-DEC-17 07.24.55.000000 AM UTC,201712291843
ONS,33.999802,-118.404732,30-DEC-17 07.34.39.000000 AM UTC,201712291843
ENR,34.005989,-118.428650,30-DEC-17 08.25.26.000000 AM UTC,201712300021
ENR,34.005966,-118.428627,30-DEC-17 08.25.38.000000 AM UTC,201712300021
ENR,34.005955,-118.428619,30-DEC-17 08.26.09.000000 AM UTC,201712300021
ENR,34.005955,-118.428619,30-DEC-17 08.26.40.000000 AM UTC,201712300021
ENR,34.005852,-118.428566,30-DEC-17 08.27.11.000000 AM UTC,201712300021
ENR,34.005444,-118.430412,30-DEC-17 08.27.42.000000 AM UTC,201712300021
ENR,34.003189,-118.434669,30-DEC-17 08.28.13.000000 AM UTC,201712300021
ENR,34.000298,-118.440430,30-DEC-17 08.28.44.000000 AM UTC,201712300021
ENR,33.997433,-118.446121,30-DEC-17 08.29.15.000000 AM UTC,201712300021
ENR,33.994621,-118.451759,30-DEC-17 08.29.46.000000 AM UTC,201712300021
ENR,33.992218,-118.456543,30-DEC-17 08.30.17.000000 AM UTC,201712300021
ENR,33.989384,-118.462082,30-DEC-17 08.30.48.000000 AM UTC,201712300021
ENR,33.987865,-118.460632,30-DEC-17 08.31.19.000000 AM UTC,201712300021
ENR,33.987820,-118.461609,30-DEC-17 08.31.31.000000 AM UTC,201712300021
ONS,33.987820,-118.461609,30-DEC-17 08.31.31.000000 AM UTC,201712300021
ENR,34.005886,-118.428497,30-DEC-17 10.02.21.000000 AM UTC,201712300116
ENR,34.005886,-118.428497,30-DEC-17 10.02.24.000000 AM UTC,201712300116
ENR,34.005886,-118.428490,30-DEC-17 10.02.55.000000 AM UTC,201712300116
ENR,34.005878,-118.428497,30-DEC-17 10.03.26.000000 AM UTC,201712300116
ENR,34.005878,-118.428497,30-DEC-17 10.03.57.000000 AM UTC,201712300116
ENR,34.005859,-118.428520,30-DEC-17 10.04.28.000000 AM UTC,201712300116
ENR,34.005299,-118.430687,30-DEC-17 10.04.59.000000 AM UTC,201712300116
ENR,34.004532,-118.434250,30-DEC-17 10.05.30.000000 AM UTC,201712300116
ENR,34.009331,-118.437859,30-DEC-17 10.06.01.000000 AM UTC,201712300116
ENR,34.009502,-118.439178,30-DEC-17 10.06.21.000000 AM UTC,201712300116
ONS,34.009502,-118.439178,30-DEC-17 10.06.21.000000 AM UTC,201712300116
ONS,34.008869,-118.440254,30-DEC-17 10.16.02.000000 AM UTC,201712300116
ENR,34.005871,-118.428589,30-DEC-17 05.15.08.000000 PM UTC,201712300454
ENR,34.005871,-118.428604,30-DEC-17 05.15.10.000000 PM UTC,201712300454
ENR,34.005852,-118.428627,30-DEC-17 05.15.41.000000 PM UTC,201712300454
ENR,34.005840,-118.428619,30-DEC-17 05.16.12.000000 PM UTC,201712300454
ENR,34.005836,-118.428619,30-DEC-17 05.16.43.000000 PM UTC,201712300454
ENR,34.006210,-118.429108,30-DEC-17 05.17.14.000000 PM UTC,201712300454
ENR,34.003838,-118.433517,30-DEC-17 05.17.45.000000 PM UTC,201712300454
ENR,34.007824,-118.436707,30-DEC-17 05.18.16.000000 PM UTC,201712300454
ENR,34.010174,-118.439613,30-DEC-17 05.18.47.000000 PM UTC,201712300454
ENR,34.007088,-118.444878,30-DEC-17 05.19.18.000000 PM UTC,201712300454
ENR,34.004986,-118.448174,30-DEC-17 05.19.49.000000 PM UTC,201712300454
ENR,34.006454,-118.449890,30-DEC-17 05.20.20.000000 PM UTC,201712300454
ENR,34.007133,-118.450401,30-DEC-17 05.20.26.000000 PM UTC,201712300454
ONS,34.007133,-118.450401,30-DEC-17 05.20.26.000000 PM UTC,201712300454
ONS,34.007374,-118.451180,30-DEC-17 05.30.21.000000 PM UTC,201712300454
ONS,34.006329,-118.453072,30-DEC-17 05.40.22.000000 PM UTC,201712300454
ONS,34.006329,-118.453072,30-DEC-17 05.40.22.000000 PM UTC,201712300454
ONS,34.003212,-118.434334,30-DEC-17 05.45.30.000000 PM UTC,201712300454
ENR,34.005920,-118.428139,30-DEC-17 06.11.51.000000 PM UTC,201712300528
ENR,34.005920,-118.428139,30-DEC-17 06.11.52.000000 PM UTC,201712300528
ENR,34.005917,-118.428177,30-DEC-17 06.12.24.000000 PM UTC,201712300528
ENR,34.004654,-118.427666,30-DEC-17 06.12.55.000000 PM UTC,201712300528
ENR,34.001850,-118.425583,30-DEC-17 06.13.26.000000 PM UTC,201712300528
ENR,33.999641,-118.429878,30-DEC-17 06.13.57.000000 PM UTC,201712300528
ENR,33.996578,-118.428108,30-DEC-17 06.14.28.000000 PM UTC,201712300528
ENR,33.992943,-118.423424,30-DEC-17 06.14.59.000000 PM UTC,201712300528
ENR,33.990456,-118.421318,30-DEC-17 06.15.30.000000 PM UTC,201712300528
ENR,33.988514,-118.422935,30-DEC-17 06.15.49.000000 PM UTC,201712300528
ONS,33.988514,-118.422935,30-DEC-17 06.15.49.000000 PM UTC,201712300528
ONS,33.987736,-118.423462,30-DEC-17 06.25.31.000000 PM UTC,201712300528
ONS,34.005901,-118.428291,30-DEC-17 06.34.11.000000 PM UTC,201712300528
ENR,34.005943,-118.428352,30-DEC-17 09.57.31.000000 PM UTC,201712300876
ENR,34.005943,-118.428352,30-DEC-17 09.57.34.000000 PM UTC,201712300876
ENR,34.005943,-118.428360,30-DEC-17 09.58.05.000000 PM UTC,201712300876
ENR,34.003792,-118.426987,30-DEC-17 09.58.36.000000 PM UTC,201712300876
ENR,34.001125,-118.426949,30-DEC-17 09.59.07.000000 PM UTC,201712300876
ENR,33.999290,-118.430756,30-DEC-17 09.59.38.000000 PM UTC,201712300876
ENR,33.998783,-118.431892,30-DEC-17 09.59.53.000000 PM UTC,201712300876
ONS,33.998783,-118.431892,30-DEC-17 09.59.53.000000 PM UTC,201712300876
ONS,33.998203,-118.433014,30-DEC-17 10.09.39.000000 PM UTC,201712300876
ONS,33.999210,-118.434509,30-DEC-17 10.19.40.000000 PM UTC,201712300876
ONS,34.004337,-118.433105,30-DEC-17 10.29.41.000000 PM UTC,201712300876
ONS,34.005009,-118.431297,30-DEC-17 10.33.55.000000 PM UTC,201712300876
ENR,34.005978,-118.428375,31-DEC-17 02.08.05.000000 AM UTC,201712301262
ENR,34.005978,-118.428375,31-DEC-17 02.08.07.000000 AM UTC,201712301262
ENR,34.005970,-118.428391,31-DEC-17 02.08.39.000000 AM UTC,201712301262
ENR,34.004307,-118.427391,31-DEC-17 02.09.10.000000 AM UTC,201712301262
ENR,34.001152,-118.424919,31-DEC-17 02.09.41.000000 AM UTC,201712301262
ENR,34.000378,-118.424294,31-DEC-17 02.09.48.000000 AM UTC,201712301262
ONS,34.000378,-118.424294,31-DEC-17 02.09.48.000000 AM UTC,201712301262
ONS,34.000069,-118.424477,31-DEC-17 02.19.42.000000 AM UTC,201712301262
ENR,34.005848,-118.428352,31-DEC-17 05.34.50.000000 AM UTC,201712301570
ENR,34.005848,-118.428352,31-DEC-17 05.34.52.000000 AM UTC,201712301570
ENR,34.005833,-118.428368,31-DEC-17 05.35.23.000000 AM UTC,201712301570
ENR,34.005829,-118.428375,31-DEC-17 05.35.54.000000 AM UTC,201712301570
ENR,34.005749,-118.428452,31-DEC-17 05.36.25.000000 AM UTC,201712301570
ENR,34.003059,-118.426399,31-DEC-17 05.36.56.000000 AM UTC,201712301570
ENR,34.000767,-118.427628,31-DEC-17 05.37.27.000000 AM UTC,201712301570
ENR,33.999489,-118.430145,31-DEC-17 05.37.58.000000 AM UTC,201712301570
ENR,33.997368,-118.428810,31-DEC-17 05.38.29.000000 AM UTC,201712301570
ENR,33.997044,-118.428551,31-DEC-17 05.39.00.000000 AM UTC,201712301570
ENR,33.993687,-118.424393,31-DEC-17 05.39.31.000000 AM UTC,201712301570
ENR,33.991512,-118.426155,31-DEC-17 05.40.02.000000 AM UTC,201712301570
ENR,33.989674,-118.429497,31-DEC-17 05.40.33.000000 AM UTC,201712301570
ENR,33.987694,-118.427673,31-DEC-17 05.41.04.000000 AM UTC,201712301570
ENR,33.986599,-118.426918,31-DEC-17 05.41.30.000000 AM UTC,201712301570
ONS,33.986599,-118.426918,31-DEC-17 05.41.30.000000 AM UTC,201712301570
ONS,33.986607,-118.426910,31-DEC-17 05.51.05.000000 AM UTC,201712301570
ENR,34.005833,-118.428299,31-DEC-17 06.37.31.000000 AM UTC,201712301641
ENR,34.005833,-118.428299,31-DEC-17 06.37.32.000000 AM UTC,201712301641
ENR,34.005802,-118.428291,31-DEC-17 06.38.04.000000 AM UTC,201712301641
ENR,34.005764,-118.428368,31-DEC-17 06.38.35.000000 AM UTC,201712301641
ENR,34.006645,-118.428085,31-DEC-17 06.39.06.000000 AM UTC,201712301641
ENR,34.009460,-118.423126,31-DEC-17 06.39.37.000000 AM UTC,201712301641
ENR,34.012558,-118.417702,31-DEC-17 06.40.08.000000 AM UTC,201712301641
ENR,34.015850,-118.419487,31-DEC-17 06.40.39.000000 AM UTC,201712301641
ENR,34.019672,-118.422516,31-DEC-17 06.41.10.000000 AM UTC,201712301641
ENR,34.022060,-118.422256,31-DEC-17 06.41.41.000000 AM UTC,201712301641
ENR,34.022385,-118.421562,31-DEC-17 06.41.49.000000 AM UTC,201712301641
ONS,34.022385,-118.421562,31-DEC-17 06.41.49.000000 AM UTC,201712301641
ONS,34.021664,-118.420990,31-DEC-17 06.51.42.000000 AM UTC,201712301641
ONS,34.021664,-118.420998,31-DEC-17 07.01.44.000000 AM UTC,201712301641
ONS,34.005898,-118.428291,31-DEC-17 07.11.45.000000 AM UTC,201712301641
ONS,34.005882,-118.428299,31-DEC-17 07.12.16.000000 AM UTC,201712301641
ENR,34.005718,-118.428406,31-DEC-17 09.30.51.000000 AM UTC,201712310093
ENR,34.005718,-118.428406,31-DEC-17 09.30.52.000000 AM UTC,201712310093
ENR,34.005718,-118.428398,31-DEC-17 09.31.24.000000 AM UTC,201712310093
ENR,34.005711,-118.428383,31-DEC-17 09.31.55.000000 AM UTC,201712310093
ENR,34.005711,-118.428375,31-DEC-17 09.32.26.000000 AM UTC,201712310093
ENR,34.005714,-118.428368,31-DEC-17 09.32.57.000000 AM UTC,201712310093
ENR,34.006065,-118.428772,31-DEC-17 09.33.28.000000 AM UTC,201712310093
ENR,34.004501,-118.432121,31-DEC-17 09.33.59.000000 AM UTC,201712310093
ENR,34.003803,-118.433495,31-DEC-17 09.34.30.000000 AM UTC,201712310093
ENR,34.001865,-118.437317,31-DEC-17 09.35.01.000000 AM UTC,201712310093
ENR,34.000599,-118.437424,31-DEC-17 09.35.26.000000 AM UTC,201712310093
ONS,34.000599,-118.437424,31-DEC-17 09.35.26.000000 AM UTC,201712310093
ONS,33.998547,-118.435432,31-DEC-17 09.45.02.000000 AM UTC,201712310093
ONS,34.005554,-118.428093,31-DEC-17 09.51.00.000000 AM UTC,201712310093
ENR,34.005630,-118.428551,31-DEC-17 02.18.35.000000 PM UTC,201712310321
ENR,34.005630,-118.428551,31-DEC-17 02.18.37.000000 PM UTC,201712310321
ENR,34.005672,-118.428574,31-DEC-17 02.19.10.000000 PM UTC,201712310321
ENR,34.005733,-118.428497,31-DEC-17 02.19.41.000000 PM UTC,201712310321
ENR,34.005756,-118.428612,31-DEC-17 02.20.12.000000 PM UTC,201712310321
ENR,34.005493,-118.430336,31-DEC-17 02.20.43.000000 PM UTC,201712310321
ENR,34.002514,-118.436028,31-DEC-17 02.21.14.000000 PM UTC,201712310321
ENR,34.000973,-118.439110,31-DEC-17 02.21.45.000000 PM UTC,201712310321
ENR,34.001007,-118.439034,31-DEC-17 02.22.16.000000 PM UTC,201712310321
ENR,34.001003,-118.439041,31-DEC-17 02.22.47.000000 PM UTC,201712310321
ENR,34.001003,-118.439041,31-DEC-17 02.23.18.000000 PM UTC,201712310321
ENR,34.001003,-118.439041,31-DEC-17 02.23.49.000000 PM UTC,201712310321
ENR,34.001003,-118.439041,31-DEC-17 02.24.20.000000 PM UTC,201712310321
ENR,34.001003,-118.439041,31-DEC-17 02.24.51.000000 PM UTC,201712310321
ENR,34.001003,-118.439041,31-DEC-17 02.25.22.000000 PM UTC,201712310321
ENR,34.001003,-118.439041,31-DEC-17 02.25.53.000000 PM UTC,201712310321
ENR,34.001003,-118.439041,31-DEC-17 02.26.24.000000 PM UTC,201712310321
ENR,34.005848,-118.428299,31-DEC-17 03.31.55.000000 PM UTC,201712310395
ENR,34.005848,-118.428299,31-DEC-17 03.31.56.000000 PM UTC,201712310395
ENR,34.005852,-118.428299,31-DEC-17 03.32.27.000000 PM UTC,201712310395
ENR,34.005852,-118.428299,31-DEC-17 03.32.58.000000 PM UTC,201712310395
ENR,34.005398,-118.428253,31-DEC-17 03.33.29.000000 PM UTC,201712310395
ENR,34.002113,-118.425652,31-DEC-17 03.34.00.000000 PM UTC,201712310395
ENR,34.003868,-118.422134,31-DEC-17 03.34.31.000000 PM UTC,201712310395
ENR,34.002686,-118.419884,31-DEC-17 03.34.59.000000 PM UTC,201712310395
ONS,34.002686,-118.419884,31-DEC-17 03.34.59.000000 PM UTC,201712310395
ONS,34.001999,-118.419350,31-DEC-17 03.44.32.000000 PM UTC,201712310395
ONS,34.005901,-118.428261,31-DEC-17 03.54.34.000000 PM UTC,201712310395
ONS,34.005901,-118.428261,31-DEC-17 03.54.34.000000 PM UTC,201712310395
ONS,34.005901,-118.428261,31-DEC-17 03.54.34.000000 PM UTC,201712310395
ONS,34.005901,-118.428261,31-DEC-17 03.54.34.000000 PM UTC,201712310395
ONS,34.005924,-118.428284,31-DEC-17 04.02.10.000000 PM UTC,201712310395
ENR,34.005920,-118.428284,31-DEC-17 04.02.30.000000 PM UTC,201712310412
ENR,34.005920,-118.428284,31-DEC-17 04.02.43.000000 PM UTC,201712310412
ENR,34.005920,-118.428284,31-DEC-17 04.03.14.000000 PM UTC,201712310412
ENR,34.005920,-118.428284,31-DEC-17 04.03.45.000000 PM UTC,201712310412
ENR,34.005920,-118.428291,31-DEC-17 04.04.16.000000 PM UTC,201712310412
ENR,34.005917,-118.428291,31-DEC-17 04.04.47.000000 PM UTC,201712310412
ENR,34.005909,-118.428291,31-DEC-17 04.05.18.000000 PM UTC,201712310412
ENR,34.005001,-118.427948,31-DEC-17 04.05.49.000000 PM UTC,201712310412
ENR,34.002125,-118.425690,31-DEC-17 04.06.20.000000 PM UTC,201712310412
ENR,34.000256,-118.428711,31-DEC-17 04.06.51.000000 PM UTC,201712310412
ENR,33.998184,-118.429428,31-DEC-17 04.07.22.000000 PM UTC,201712310412
ENR,33.995888,-118.427185,31-DEC-17 04.07.53.000000 PM UTC,201712310412
ENR,33.992867,-118.423477,31-DEC-17 04.08.24.000000 PM UTC,201712310412
ENR,33.990944,-118.427391,31-DEC-17 04.08.55.000000 PM UTC,201712310412
ENR,33.989056,-118.431236,31-DEC-17 04.09.26.000000 PM UTC,201712310412
ENR,33.988274,-118.430885,31-DEC-17 04.09.57.000000 PM UTC,201712310412
ENR,33.988274,-118.430885,31-DEC-17 04.10.29.000000 PM UTC,201712310412
ENR,33.988274,-118.430885,31-DEC-17 04.11.00.000000 PM UTC,201712310412
ENR,33.988274,-118.430885,31-DEC-17 04.11.31.000000 PM UTC,201712310412
ENR,33.988274,-118.430885,31-DEC-17 04.12.02.000000 PM UTC,201712310412
ENR,33.988274,-118.430885,31-DEC-17 04.12.33.000000 PM UTC,201712310412
ENR,33.988274,-118.430885,31-DEC-17 04.13.04.000000 PM UTC,201712310412
ENR,33.988274,-118.430885,31-DEC-17 04.13.35.000000 PM UTC,201712310412
ENR,33.988274,-118.430885,31-DEC-17 04.14.06.000000 PM UTC,201712310412
ENR,33.988274,-118.430885,31-DEC-17 04.14.37.000000 PM UTC,201712310412
ENR,33.988274,-118.430885,31-DEC-17 04.15.08.000000 PM UTC,201712310412
ENR,33.988274,-118.430885,31-DEC-17 04.15.39.000000 PM UTC,201712310412
ENR,33.988274,-118.430885,31-DEC-17 04.16.10.000000 PM UTC,201712310412
ENR,33.988274,-118.430885,31-DEC-17 04.16.41.000000 PM UTC,201712310412
ENR,33.988277,-118.430885,31-DEC-17 04.17.12.000000 PM UTC,201712310412
ENR,33.988277,-118.430885,31-DEC-17 04.17.43.000000 PM UTC,201712310412
ENR,33.988277,-118.430885,31-DEC-17 04.18.14.000000 PM UTC,201712310412
ENR,33.988277,-118.430885,31-DEC-17 04.18.45.000000 PM UTC,201712310412
ENR,33.988171,-118.431076,31-DEC-17 04.19.16.000000 PM UTC,201712310412
ENR,33.988152,-118.431076,31-DEC-17 04.19.18.000000 PM UTC,201712310412
ONS,33.988152,-118.431076,31-DEC-17 04.19.18.000000 PM UTC,201712310412
ENR,33.955700,-118.403755,31-DEC-17 06.27.04.000000 PM UTC,201712310569
ENR,33.955700,-118.403755,31-DEC-17 06.27.17.000000 PM UTC,201712310569
ENR,33.955601,-118.403664,31-DEC-17 06.27.48.000000 PM UTC,201712310569
ENR,33.955357,-118.403793,31-DEC-17 06.28.19.000000 PM UTC,201712310569
ENR,33.955608,-118.404358,31-DEC-17 06.28.50.000000 PM UTC,201712310569
ENR,33.957642,-118.404373,31-DEC-17 06.29.21.000000 PM UTC,201712310569
ENR,33.959934,-118.405228,31-DEC-17 06.29.52.000000 PM UTC,201712310569
ENR,33.959896,-118.411308,31-DEC-17 06.30.23.000000 PM UTC,201712310569
ENR,33.959869,-118.417305,31-DEC-17 06.30.54.000000 PM UTC,201712310569
ENR,33.959839,-118.422531,31-DEC-17 06.31.25.000000 PM UTC,201712310569
ENR,33.959824,-118.429001,31-DEC-17 06.31.56.000000 PM UTC,201712310569
ENR,33.959702,-118.432480,31-DEC-17 06.32.27.000000 PM UTC,201712310569
ENR,33.959427,-118.431808,31-DEC-17 06.32.52.000000 PM UTC,201712310569
ONS,33.959427,-118.431808,31-DEC-17 06.32.52.000000 PM UTC,201712310569
ONS,33.959400,-118.431725,31-DEC-17 06.42.28.000000 PM UTC,201712310569
ENR,34.005947,-118.428421,31-DEC-17 09.06.57.000000 PM UTC,201712310782
ENR,34.005947,-118.428421,31-DEC-17 09.06.59.000000 PM UTC,201712310782
ENR,34.005943,-118.428421,31-DEC-17 09.07.30.000000 PM UTC,201712310782
ENR,34.005928,-118.428413,31-DEC-17 09.08.01.000000 PM UTC,201712310782
ENR,34.005768,-118.428467,31-DEC-17 09.08.32.000000 PM UTC,201712310782
ENR,34.003178,-118.426498,31-DEC-17 09.09.03.000000 PM UTC,201712310782
ENR,34.001060,-118.424850,31-DEC-17 09.09.34.000000 PM UTC,201712310782
ENR,33.997864,-118.422318,31-DEC-17 09.10.05.000000 PM UTC,201712310782
