UNIT_STATUS,LATITUDE,LONGITUDE,UTC_TIME,INCIDENT_NBR
ENR,34.005508,-118.435059,31-DEC-17 07.17.05.000000 PM UTC,201712310631
ENR,34.005516,-118.435043,31-DEC-17 07.17.36.000000 PM UTC,201712310631
ENR,34.005524,-118.435036,31-DEC-17 07.18.07.000000 PM UTC,201712310631
ENR,34.005524,-118.435028,31-DEC-17 07.18.38.000000 PM UTC,201712310631
ENR,34.005520,-118.435020,31-DEC-17 07.19.09.000000 PM UTC,201712310631
ENR,34.005524,-118.435020,31-DEC-17 07.19.40.000000 PM UTC,201712310631
ENR,34.005516,-118.435020,31-DEC-17 07.20.11.000000 PM UTC,201712310631
ENR,34.005520,-118.435028,31-DEC-17 07.20.42.000000 PM UTC,201712310631
ENR,34.005524,-118.435043,31-DEC-17 07.21.13.000000 PM UTC,201712310631
ENR,34.005508,-118.435028,31-DEC-17 07.21.44.000000 PM UTC,201712310631
ENR,34.005497,-118.435020,31-DEC-17 07.22.15.000000 PM UTC,201712310631
ENR,34.005508,-118.435036,31-DEC-17 07.22.46.000000 PM UTC,201712310631
ENR,34.005512,-118.435043,31-DEC-17 07.23.17.000000 PM UTC,201712310631
ENR,34.005516,-118.435028,31-DEC-17 07.23.48.000000 PM UTC,201712310631
ENR,34.005520,-118.435020,31-DEC-17 07.24.19.000000 PM UTC,201712310631
ENR,34.005520,-118.435020,31-DEC-17 07.24.50.000000 PM UTC,201712310631
ENR,34.005524,-118.435028,31-DEC-17 07.25.21.000000 PM UTC,201712310631
ENR,34.005520,-118.435013,31-DEC-17 07.25.52.000000 PM UTC,201712310631
ENR,34.005520,-118.434998,31-DEC-17 07.26.23.000000 PM UTC,201712310631
ENR,34.005497,-118.434998,31-DEC-17 07.26.54.000000 PM UTC,201712310631
ENR,34.005470,-118.435005,31-DEC-17 07.27.25.000000 PM UTC,201712310631
ENR,34.005470,-118.435020,31-DEC-17 07.27.56.000000 PM UTC,201712310631
ENR,34.005486,-118.435005,31-DEC-17 07.28.27.000000 PM UTC,201712310631
ENR,34.006908,-118.435638,31-DEC-17 07.28.58.000000 PM UTC,201712310631
ENR,34.007305,-118.433319,31-DEC-17 07.29.29.000000 PM UTC,201712310631
ENR,34.007816,-118.431847,31-DEC-17 07.30.00.000000 PM UTC,201712310631
ENR,34.005772,-118.430321,31-DEC-17 07.30.31.000000 PM UTC,201712310631
ENR,34.005726,-118.430290,31-DEC-17 07.30.44.000000 PM UTC,201712310631
ENR,34.005810,-118.428436,31-DEC-17 09.41.19.000000 PM UTC,201712310846
ENR,34.005821,-118.428429,31-DEC-17 09.41.35.000000 PM UTC,201712310846
ENR,34.005772,-118.428368,31-DEC-17 09.42.06.000000 PM UTC,201712310846
ENR,34.005695,-118.428360,31-DEC-17 09.42.37.000000 PM UTC,201712310846
ENR,34.006073,-118.428856,31-DEC-17 09.43.08.000000 PM UTC,201712310846
ENR,34.004036,-118.432808,31-DEC-17 09.43.39.000000 PM UTC,201712310846
ENR,34.001328,-118.438194,31-DEC-17 09.44.10.000000 PM UTC,201712310846
ENR,33.999645,-118.441216,31-DEC-17 09.44.29.000000 PM UTC,201712310846
ONS,33.999645,-118.441216,31-DEC-17 09.44.29.000000 PM UTC,201712310846
ONS,33.998711,-118.440414,31-DEC-17 09.54.11.000000 PM UTC,201712310846
ONS,33.998711,-118.440430,31-DEC-17 10.04.12.000000 PM UTC,201712310846
ONS,34.005852,-118.428246,31-DEC-17 10.11.57.000000 PM UTC,201712310846
ENR,34.005718,-118.428307,31-DEC-17 10.22.01.000000 PM UTC,201712310913
ENR,34.005726,-118.428314,31-DEC-17 10.22.05.000000 PM UTC,201712310913
ENR,34.005737,-118.428307,31-DEC-17 10.22.36.000000 PM UTC,201712310913
ENR,34.005836,-118.428322,31-DEC-17 10.23.07.000000 PM UTC,201712310913
ENR,34.005795,-118.428467,31-DEC-17 10.23.38.000000 PM UTC,201712310913
ENR,34.005753,-118.429939,31-DEC-17 10.24.09.000000 PM UTC,201712310913
ENR,34.003773,-118.433578,31-DEC-17 10.24.40.000000 PM UTC,201712310913
ENR,34.001701,-118.437683,31-DEC-17 10.25.11.000000 PM UTC,201712310913
ENR,33.998123,-118.444763,31-DEC-17 10.25.42.000000 PM UTC,201712310913
ENR,33.995010,-118.450966,31-DEC-17 10.26.13.000000 PM UTC,201712310913
ENR,33.994549,-118.451485,31-DEC-17 10.26.35.000000 PM UTC,201712310913
ENR,34.005932,-118.428406,01-JAN-18 02.20.28.000000 AM UTC,201712311264
ENR,34.005814,-118.428421,01-JAN-18 02.20.42.000000 AM UTC,201712311264
ENR,34.005730,-118.428413,01-JAN-18 02.21.13.000000 AM UTC,201712311264
ENR,34.005718,-118.428543,01-JAN-18 02.21.44.000000 AM UTC,201712311264
ENR,34.007244,-118.427002,01-JAN-18 02.22.15.000000 AM UTC,201712311264
ENR,34.010143,-118.425758,01-JAN-18 02.22.46.000000 AM UTC,201712311264
ENR,34.014061,-118.428749,01-JAN-18 02.23.17.000000 AM UTC,201712311264
ENR,34.015648,-118.430008,01-JAN-18 02.23.28.000000 AM UTC,201712311264
ONS,34.015648,-118.430008,01-JAN-18 02.23.28.000000 AM UTC,201712311264
ONS,34.016258,-118.430580,01-JAN-18 02.33.18.000000 AM UTC,201712311264
ONS,34.014713,-118.429329,01-JAN-18 02.41.36.000000 AM UTC,201712311264
ENR,34.005772,-118.428421,01-JAN-18 04.51.18.000000 AM UTC,201712311484
ENR,34.005772,-118.428398,01-JAN-18 04.51.30.000000 AM UTC,201712311484
ENR,34.005650,-118.428375,01-JAN-18 04.52.01.000000 AM UTC,201712311484
ENR,34.005589,-118.428383,01-JAN-18 04.52.32.000000 AM UTC,201712311484
ENR,34.003304,-118.426674,01-JAN-18 04.53.03.000000 AM UTC,201712311484
ENR,34.001369,-118.426453,01-JAN-18 04.53.34.000000 AM UTC,201712311484
ENR,33.999489,-118.430191,01-JAN-18 04.54.05.000000 AM UTC,201712311484
ENR,33.996201,-118.427650,01-JAN-18 04.54.36.000000 AM UTC,201712311484
ENR,33.992157,-118.422440,01-JAN-18 04.55.07.000000 AM UTC,201712311484
ENR,33.991589,-118.422272,01-JAN-18 04.55.19.000000 AM UTC,201712311484
ONS,33.991589,-118.422272,01-JAN-18 04.55.19.000000 AM UTC,201712311484
ONS,33.989635,-118.426239,01-JAN-18 05.05.08.000000 AM UTC,201712311484
ONS,33.992821,-118.423492,01-JAN-18 05.15.09.000000 AM UTC,201712311484
ONS,33.992905,-118.423416,01-JAN-18 05.15.21.000000 AM UTC,201712311484
ENR,34.005646,-118.428642,01-JAN-18 06.58.57.000000 AM UTC,201712311679
ENR,34.005669,-118.428635,01-JAN-18 06.58.59.000000 AM UTC,201712311679
ENR,34.005688,-118.428642,01-JAN-18 06.59.30.000000 AM UTC,201712311679
ENR,34.005657,-118.428658,01-JAN-18 07.00.01.000000 AM UTC,201712311679
ENR,34.005657,-118.428635,01-JAN-18 07.00.32.000000 AM UTC,201712311679
ENR,34.006115,-118.429001,01-JAN-18 07.01.03.000000 AM UTC,201712311679
ENR,34.004135,-118.432793,01-JAN-18 07.01.34.000000 AM UTC,201712311679
ENR,34.003723,-118.433556,01-JAN-18 07.01.44.000000 AM UTC,201712311679
ONS,34.003723,-118.433556,01-JAN-18 07.01.44.000000 AM UTC,201712311679
ONS,34.003838,-118.433884,01-JAN-18 07.11.35.000000 AM UTC,201712311679
ONS,34.003826,-118.433891,01-JAN-18 07.21.36.000000 AM UTC,201712311679
ONS,34.003883,-118.433723,01-JAN-18 07.25.02.000000 AM UTC,201712311679
ENR,34.005775,-118.428596,01-JAN-18 09.04.49.000000 AM UTC,201801010108
ENR,34.005764,-118.428619,01-JAN-18 09.04.52.000000 AM UTC,201801010108
ENR,34.005764,-118.428604,01-JAN-18 09.05.23.000000 AM UTC,201801010108
ENR,34.005692,-118.428604,01-JAN-18 09.05.54.000000 AM UTC,201801010108
ENR,34.005684,-118.428619,01-JAN-18 09.06.25.000000 AM UTC,201801010108
ENR,34.005161,-118.428375,01-JAN-18 09.06.56.000000 AM UTC,201801010108
ENR,34.001900,-118.425667,01-JAN-18 09.07.27.000000 AM UTC,201801010108
ENR,34.004135,-118.421654,01-JAN-18 09.07.58.000000 AM UTC,201801010108
ENR,34.002529,-118.419807,01-JAN-18 09.08.23.000000 AM UTC,201801010108
ONS,34.002529,-118.419807,01-JAN-18 09.08.23.000000 AM UTC,201801010108
ONS,34.000580,-118.424431,01-JAN-18 09.15.21.000000 AM UTC,201801010108
ENR,34.005867,-118.428406,01-JAN-18 10.17.29.000000 AM UTC,201801010203
ENR,34.005871,-118.428391,01-JAN-18 10.17.31.000000 AM UTC,201801010203
ENR,34.005764,-118.428535,01-JAN-18 10.18.02.000000 AM UTC,201801010203
ENR,34.005775,-118.428619,01-JAN-18 10.18.33.000000 AM UTC,201801010203
ENR,34.005806,-118.428566,01-JAN-18 10.19.04.000000 AM UTC,201801010203
ENR,34.006168,-118.428856,01-JAN-18 10.19.35.000000 AM UTC,201801010203
ENR,34.008518,-118.424789,01-JAN-18 10.20.06.000000 AM UTC,201801010203
ENR,34.012501,-118.427620,01-JAN-18 10.20.37.000000 AM UTC,201801010203
ENR,34.016457,-118.430618,01-JAN-18 10.21.08.000000 AM UTC,201801010203
ENR,34.019505,-118.436119,01-JAN-18 10.21.39.000000 AM UTC,201801010203
ENR,34.024788,-118.440262,01-JAN-18 10.22.10.000000 AM UTC,201801010203
ENR,34.030521,-118.444763,01-JAN-18 10.22.42.000000 AM UTC,201801010203
ENR,34.034466,-118.447990,01-JAN-18 10.23.13.000000 AM UTC,201801010203
ENR,34.038883,-118.451820,01-JAN-18 10.23.44.000000 AM UTC,201801010203
ENR,34.042164,-118.454636,01-JAN-18 10.24.15.000000 AM UTC,201801010203
ENR,34.043259,-118.457489,01-JAN-18 10.24.39.000000 AM UTC,201801010203
ONS,34.043259,-118.457489,01-JAN-18 10.24.39.000000 AM UTC,201801010203
ONS,34.019547,-118.444908,01-JAN-18 10.34.16.000000 AM UTC,201801010203
ONS,34.005489,-118.428123,01-JAN-18 10.37.43.000000 AM UTC,201801010203
ENR,34.005707,-118.428383,01-JAN-18 10.40.13.000000 AM UTC,201801010264
ENR,34.005661,-118.428345,01-JAN-18 10.40.24.000000 AM UTC,201801010264
ENR,34.005627,-118.428345,01-JAN-18 10.40.55.000000 AM UTC,201801010264
ENR,34.005474,-118.428474,01-JAN-18 10.41.26.000000 AM UTC,201801010264
ENR,34.002110,-118.425766,01-JAN-18 10.41.57.000000 AM UTC,201801010264
ENR,34.003399,-118.422821,01-JAN-18 10.42.28.000000 AM UTC,201801010264
ENR,34.001076,-118.420547,01-JAN-18 10.42.59.000000 AM UTC,201801010264
ENR,34.000256,-118.420441,01-JAN-18 10.43.13.000000 AM UTC,201801010264
ONS,34.000256,-118.420441,01-JAN-18 10.43.13.000000 AM UTC,201801010264
ONS,33.999966,-118.420067,01-JAN-18 10.53.00.000000 AM UTC,201801010264
ONS,34.003181,-118.423462,01-JAN-18 10.54.59.000000 AM UTC,201801010264
ENR,34.005684,-118.428459,01-JAN-18 12.00.34.000000 PM UTC,201801010353
ENR,34.005672,-118.428459,01-JAN-18 12.00.35.000000 PM UTC,201801010353
ENR,34.005589,-118.428360,01-JAN-18 12.01.06.000000 PM UTC,201801010353
ENR,34.005615,-118.428299,01-JAN-18 12.01.37.000000 PM UTC,201801010353
ENR,34.005615,-118.428398,01-JAN-18 12.02.08.000000 PM UTC,201801010353
ENR,34.007191,-118.429771,01-JAN-18 12.02.39.000000 PM UTC,201801010353
ENR,34.009014,-118.428978,01-JAN-18 12.03.10.000000 PM UTC,201801010353
ENR,34.008568,-118.427681,01-JAN-18 12.03.41.000000 PM UTC,201801010353
ENR,34.008450,-118.427582,01-JAN-18 12.03.49.000000 PM UTC,201801010353
ONS,34.008450,-118.427582,01-JAN-18 12.03.49.000000 PM UTC,201801010353
ONS,34.005886,-118.427979,01-JAN-18 12.07.15.000000 PM UTC,201801010353
ENR,33.991974,-118.446342,01-JAN-18 08.14.34.000000 PM UTC,201801010890
ENR,33.991974,-118.446342,01-JAN-18 08.14.37.000000 PM UTC,201801010890
ENR,33.991978,-118.446350,01-JAN-18 08.15.08.000000 PM UTC,201801010890
ENR,33.991974,-118.446342,01-JAN-18 08.15.39.000000 PM UTC,201801010890
ENR,33.992275,-118.446335,01-JAN-18 08.16.10.000000 PM UTC,201801010890
ENR,33.991798,-118.446510,01-JAN-18 08.16.41.000000 PM UTC,201801010890
ENR,33.992149,-118.444290,01-JAN-18 08.17.12.000000 PM UTC,201801010890
ENR,33.994106,-118.444054,01-JAN-18 08.17.43.000000 PM UTC,201801010890
ENR,33.994278,-118.444138,01-JAN-18 08.17.46.000000 PM UTC,201801010890
ENR,34.005726,-118.428200,02-JAN-18 01.03.47.000000 AM UTC,201801011319
ENR,34.005737,-118.428215,02-JAN-18 01.03.58.000000 AM UTC,201801011319
ENR,34.005756,-118.428185,02-JAN-18 01.04.29.000000 AM UTC,201801011319
ENR,34.005791,-118.428490,02-JAN-18 01.05.00.000000 AM UTC,201801011319
ENR,34.007648,-118.426064,02-JAN-18 01.05.31.000000 AM UTC,201801011319
ENR,34.010365,-118.425850,02-JAN-18 01.06.02.000000 AM UTC,201801011319
ENR,34.014072,-118.428818,02-JAN-18 01.06.33.000000 AM UTC,201801011319
ENR,34.013733,-118.429611,02-JAN-18 01.06.45.000000 AM UTC,201801011319
ONS,34.013733,-118.429611,02-JAN-18 01.06.45.000000 AM UTC,201801011319
ONS,34.014908,-118.429489,02-JAN-18 01.12.29.000000 AM UTC,201801011319
ENR,33.996181,-118.448616,02-JAN-18 01.17.52.000000 AM UTC,201801011336
ENR,33.995747,-118.449059,02-JAN-18 01.18.03.000000 AM UTC,201801011336
ENR,33.998142,-118.444443,02-JAN-18 01.18.34.000000 AM UTC,201801011336
ENR,33.999626,-118.441322,02-JAN-18 01.19.05.000000 AM UTC,201801011336
ENR,34.002319,-118.436150,02-JAN-18 01.19.36.000000 AM UTC,201801011336
ENR,34.002495,-118.432640,02-JAN-18 01.20.07.000000 AM UTC,201801011336
ENR,33.997337,-118.428741,02-JAN-18 01.20.38.000000 AM UTC,201801011336
ENR,33.993279,-118.423828,02-JAN-18 01.21.09.000000 AM UTC,201801011336
ENR,33.989670,-118.419167,02-JAN-18 01.21.40.000000 AM UTC,201801011336
ENR,33.991974,-118.415337,02-JAN-18 01.22.11.000000 AM UTC,201801011336
ENR,33.991726,-118.412674,02-JAN-18 01.22.42.000000 AM UTC,201801011336
ONS,33.991726,-118.412674,02-JAN-18 01.22.42.000000 AM UTC,201801011336
ONS,33.994530,-118.411781,02-JAN-18 01.32.43.000000 AM UTC,201801011336
ONS,33.993816,-118.410370,02-JAN-18 01.42.44.000000 AM UTC,201801011336
ONS,33.991879,-118.412575,02-JAN-18 01.44.35.000000 AM UTC,201801011336
ENR,33.994919,-118.417786,02-JAN-18 01.46.32.000000 AM UTC,201801011378
ENR,33.994984,-118.417885,02-JAN-18 01.46.34.000000 AM UTC,201801011378
ENR,33.997768,-118.422173,02-JAN-18 01.47.05.000000 AM UTC,201801011378
ENR,34.001488,-118.425133,02-JAN-18 01.47.36.000000 AM UTC,201801011378
ENR,34.004131,-118.427200,02-JAN-18 01.48.07.000000 AM UTC,201801011378
ENR,34.004944,-118.427841,02-JAN-18 01.48.13.000000 AM UTC,201801011378
ONS,34.004944,-118.427841,02-JAN-18 01.48.13.000000 AM UTC,201801011378
ONS,34.006207,-118.428978,02-JAN-18 01.54.33.000000 AM UTC,201801011378
ENR,34.005459,-118.430351,02-JAN-18 01.54.47.000000 AM UTC,201801011389
ENR,34.003868,-118.433243,02-JAN-18 01.55.06.000000 AM UTC,201801011389
ENR,34.000614,-118.431267,02-JAN-18 01.55.37.000000 AM UTC,201801011389
ENR,33.997814,-118.429146,02-JAN-18 01.56.08.000000 AM UTC,201801011389
ENR,33.996990,-118.428505,02-JAN-18 01.56.19.000000 AM UTC,201801011389
ONS,33.996990,-118.428505,02-JAN-18 01.56.19.000000 AM UTC,201801011389
ONS,33.999146,-118.430069,02-JAN-18 02.04.49.000000 AM UTC,201801011389
ENR,34.005798,-118.428238,02-JAN-18 03.27.12.000000 AM UTC,201801011505
ENR,34.005806,-118.428253,02-JAN-18 03.27.15.000000 AM UTC,201801011505
ENR,34.005802,-118.428299,02-JAN-18 03.27.46.000000 AM UTC,201801011505
ENR,34.005756,-118.428398,02-JAN-18 03.28.17.000000 AM UTC,201801011505
ENR,34.003502,-118.426804,02-JAN-18 03.28.48.000000 AM UTC,201801011505
ENR,34.000847,-118.424698,02-JAN-18 03.29.19.000000 AM UTC,201801011505
ENR,33.997589,-118.422043,02-JAN-18 03.29.50.000000 AM UTC,201801011505
ENR,33.994888,-118.417892,02-JAN-18 03.30.21.000000 AM UTC,201801011505
ENR,33.991959,-118.413750,02-JAN-18 03.30.52.000000 AM UTC,201801011505
ENR,33.991554,-118.411911,02-JAN-18 03.31.23.000000 AM UTC,201801011505
ENR,33.991302,-118.411438,02-JAN-18 03.31.33.000000 AM UTC,201801011505
ONS,33.991302,-118.411438,02-JAN-18 03.31.33.000000 AM UTC,201801011505
ONS,33.992790,-118.409088,02-JAN-18 03.41.24.000000 AM UTC,201801011505
ONS,33.992374,-118.414101,02-JAN-18 03.51.25.000000 AM UTC,201801011505
ONS,34.005932,-118.428139,02-JAN-18 03.57.01.000000 AM UTC,201801011505
ENR,34.005859,-118.428505,02-JAN-18 04.47.52.000000 AM UTC,201801011642
ENR,34.005863,-118.428436,02-JAN-18 04.48.06.000000 AM UTC,201801011642
ENR,34.005867,-118.428360,02-JAN-18 04.48.37.000000 AM UTC,201801011642
ENR,34.005798,-118.428322,02-JAN-18 04.49.08.000000 AM UTC,201801011642
ENR,34.005669,-118.428467,02-JAN-18 04.49.39.000000 AM UTC,201801011642
ENR,34.004124,-118.427361,02-JAN-18 04.50.10.000000 AM UTC,201801011642
ENR,34.000927,-118.424805,02-JAN-18 04.50.41.000000 AM UTC,201801011642
ENR,33.997536,-118.422005,02-JAN-18 04.51.12.000000 AM UTC,201801011642
ENR,33.994423,-118.417229,02-JAN-18 04.51.43.000000 AM UTC,201801011642
ENR,33.993809,-118.413544,02-JAN-18 04.52.14.000000 AM UTC,201801011642
ENR,33.996307,-118.411110,02-JAN-18 04.52.45.000000 AM UTC,201801011642
ENR,33.995796,-118.410339,02-JAN-18 04.52.57.000000 AM UTC,201801011642
ONS,33.995796,-118.410339,02-JAN-18 04.52.57.000000 AM UTC,201801011642
ONS,33.995522,-118.409950,02-JAN-18 05.02.46.000000 AM UTC,201801011642
ONS,33.995522,-118.409950,02-JAN-18 05.12.47.000000 AM UTC,201801011642
ONS,33.995155,-118.409393,02-JAN-18 05.16.36.000000 AM UTC,201801011642
ENR,34.005627,-118.428619,02-JAN-18 06.44.36.000000 AM UTC,201801011782
ENR,34.005619,-118.428627,02-JAN-18 06.44.38.000000 AM UTC,201801011782
ENR,34.005573,-118.428581,02-JAN-18 06.45.09.000000 AM UTC,201801011782
ENR,34.005623,-118.428688,02-JAN-18 06.45.40.000000 AM UTC,201801011782
ENR,34.005562,-118.428642,02-JAN-18 06.46.11.000000 AM UTC,201801011782
ENR,34.005981,-118.428925,02-JAN-18 06.46.42.000000 AM UTC,201801011782
ENR,34.004162,-118.432800,02-JAN-18 06.47.13.000000 AM UTC,201801011782
ENR,34.002945,-118.433212,02-JAN-18 06.47.35.000000 AM UTC,201801011782
ONS,34.002945,-118.433212,02-JAN-18 06.47.35.000000 AM UTC,201801011782
ONS,34.002502,-118.433266,02-JAN-18 06.57.14.000000 AM UTC,201801011782
ONS,34.003296,-118.434151,02-JAN-18 07.06.10.000000 AM UTC,201801011782
